"","consumerID","rating","rockyID"
"39694",769129,5,1
"39695",1514647,5,1
"39696",695624,5,1
"39697",2550997,4,1
"39698",41789,3,1
"39699",444053,4,1
"39700",383452,2,1
"39701",2538082,3,1
"39702",2515629,5,1
"39703",1966113,4,1
"39704",2520334,3,1
"39705",2632109,4,1
"39706",83687,4,1
"39707",2304165,4,1
"39708",1916516,3,1
"39709",2273623,4,1
"39710",973372,4,1
"39711",1846270,5,1
"39712",212647,4,1
"39713",1879099,3,1
"39714",2365675,3,1
"39715",1187574,5,1
"39716",1866271,5,1
"39717",2162249,4,1
"39718",2410473,4,1
"39719",936567,5,1
"39720",2445368,3,1
"39721",1167730,4,1
"39722",1369262,3,1
"39723",103380,4,1
"39724",1844032,3,1
"39725",2340255,4,1
"39726",952002,4,1
"39727",1385708,4,1
"39728",747102,4,1
"39729",2186702,5,1
"39730",314385,4,1
"39731",2101845,4,1
"39732",2141422,3,1
"39733",872609,2,1
"39734",1345433,3,1
"39735",41628,4,1
"39736",28625,4,1
"39737",1184641,4,1
"39738",334165,4,1
"39739",1243280,5,1
"39740",2323752,4,1
"39741",130843,4,1
"39742",955635,5,1
"39743",1895487,3,1
"39744",245322,5,1
"39745",1959813,4,1
"39746",1991643,2,1
"39747",2374212,5,1
"39748",2418149,3,1
"39749",1501585,3,1
"39750",1399712,2,1
"39751",2541854,3,1
"39752",373319,3,1
"39753",2579094,5,1
"39754",1238714,3,1
"39755",847950,4,1
"39756",70155,4,1
"39757",564320,4,1
"39758",92018,4,1
"39759",1068124,2,1
"39760",835415,5,1
"39761",2622843,4,1
"39762",1442,5,1
"39763",2648079,3,1
"39764",1316700,4,1
"39765",424359,4,1
"39766",1888975,4,1
"39767",1964597,5,1
"39768",1635968,4,1
"39769",856366,1,1
"39770",1303529,3,1
"39771",687807,4,1
"39772",37187,4,1
"39773",2479992,4,1
"39774",1547524,4,1
"39775",1541592,5,1
"39776",131956,5,1
"39777",2199429,1,1
"39778",1750143,4,1
"39779",2171994,4,1
"39780",1344482,4,1
"39781",191220,4,1
"39782",1177474,2,1
"39783",107019,4,1
"39784",1817286,5,1
"39785",1504230,3,1
"39786",2257341,4,1
"39787",28422,4,1
"39788",1723704,5,1
"39789",380752,3,1
"39790",1282484,3,1
"39791",563402,1,1
"39792",163069,3,1
"39793",1508604,4,1
"39794",2149814,5,1
"39795",372660,5,1
"39796",1070508,5,1
"39797",1281338,4,1
"39798",231614,5,1
"39799",149625,4,1
"39800",1263062,5,1
"39801",2394943,4,1
"39802",2460360,4,1
"39803",2404258,5,1
"39804",2295240,5,1
"39805",2154171,5,1
"39806",208379,4,1
"39807",1535537,5,1
"39808",791079,3,1
"39809",1635967,5,1
"39810",1973472,4,1
"39811",1492719,4,1
"39812",2122344,5,1
"39813",2359605,4,1
"39814",2069218,5,1
"39815",18963,5,1
"39816",1928344,5,1
"39817",374832,5,1
"39818",1706866,4,1
"39819",2513015,1,1
"39820",1937345,3,1
"39821",1267537,5,1
"39822",968637,5,1
"39823",1513364,4,1
"39824",610766,3,1
"39825",1121132,5,1
"39826",1486995,1,1
"39827",478751,5,1
"39828",862857,3,1
"39829",745486,5,1
"39830",1053344,5,1
"39831",1732358,5,1
"39832",2515913,4,1
"39833",1689683,3,1
"39834",2056584,5,1
"39835",1814431,4,1
"39836",2161997,3,1
"39837",91406,4,1
"39838",951906,4,1
"39839",1933945,3,1
"39840",665500,5,1
"39841",1962416,3,1
"39842",1191731,3,1
"39843",1057091,3,1
"39844",1933526,3,1
"39845",64120,4,1
"39846",1433370,3,1
"39847",278365,4,1
"39848",1405451,4,1
"39849",2385126,4,1
"39850",548935,4,1
"39851",2648784,4,1
"39852",97098,4,1
"39853",1048014,4,1
"39854",496831,4,1
"39855",1169138,3,1
"39856",297349,3,1
"39857",1415686,4,1
"39858",1523169,2,1
"39859",19915,3,1
"39860",2634074,3,1
"39861",1361279,4,1
"39862",1132958,3,1
"39863",590060,5,1
"39864",2264371,4,1
"39865",348244,5,1
"39866",2174523,2,1
"39867",1460663,5,1
"39868",2001318,2,1
"39869",2618575,4,1
"39870",450310,4,1
"39871",1543996,3,1
"39872",1907689,4,1
"39873",1121577,5,1
"39874",604758,4,1
"39875",2595932,5,1
"39876",138086,2,1
"39877",48729,4,1
"39878",2342019,2,1
"39879",266738,5,1
"39880",939439,3,1
"39881",1637817,3,1
"39882",869181,4,1
"39883",1567828,4,1
"39884",1661875,4,1
"39885",1515275,5,1
"39886",1720861,5,1
"39887",2586121,5,1
"39888",573802,5,1
"39889",1336941,4,1
"39890",1119773,5,1
"39891",2145521,2,1
"39892",2559669,5,1
"39893",340279,4,1
"39894",643054,4,1
"39895",1311588,3,1
"39896",262331,2,1
"39897",1440329,4,1
"39898",353909,3,1
"39899",1322896,4,1
"39900",1205781,4,1
"39901",456227,4,1
"39902",1586559,4,1
"39903",1418637,2,1
"39904",1673934,4,1
"39905",1937949,4,1
"39906",2273499,4,1
"39907",426753,4,1
"39908",1078860,5,1
"39909",166634,3,1
"39910",251655,5,1
"39911",472225,3,1
"39912",2307445,4,1
"39913",1020730,4,1
"39914",1092625,5,1
"39915",378591,2,1
"39916",3321,4,1
"39917",1520539,5,1
"39918",583279,5,1
"39919",1052764,5,1
"39920",549262,3,1
"39921",503565,3,1
"39922",2636478,3,1
"39923",853135,2,1
"39924",1890744,3,1
"39925",388740,4,1
"39926",1813792,4,1
"39927",1384747,5,1
"39928",546031,5,1
"39929",2469190,2,1
"39930",823044,3,1
"39931",1478956,4,1
"39932",1621960,4,1
"39933",1428181,3,1
"39934",1344086,3,1
"39935",231976,3,1
"39936",567875,3,1
"39937",333336,5,1
"39938",2419191,3,1
"39939",662156,3,1
"39940",2001061,5,1
"39941",1956120,3,1
"39942",1267777,4,1
"39943",842863,3,1
"39944",1984069,4,1
"39945",2506950,5,1
"39946",2517938,3,1
"39947",649226,4,1
"39948",1929739,5,1
"39949",1942622,3,1
"39950",2073799,3,1
"39951",2480978,4,1
"39952",201712,4,1
"39953",1304810,4,1
"39954",1831750,2,1
"39955",300962,4,1
"39956",487790,3,1
"39957",573959,5,1
"39958",1119716,3,1
"39959",2247173,4,1
"39960",1193629,4,1
"39961",2238997,5,1
"39962",1992591,4,1
"39963",1154507,4,1
"39964",1823580,4,1
"39965",109205,4,1
"39966",122987,3,1
"39967",1292383,4,1
"39968",52263,4,1
"39969",262559,4,1
"39970",328894,3,1
"39971",642089,2,1
"39972",1112779,4,1
"39973",852275,1,1
"39974",934432,4,1
"39975",884854,5,1
"39976",932405,4,1
"39977",1905352,2,1
"39978",2231529,4,1
"39979",1197784,4,1
"39980",2435294,1,1
"39981",959331,4,1
"39982",378000,4,1
"39983",54058,5,1
"39984",1008008,3,1
"39985",2198834,4,1
"39986",1750812,3,1
"39987",1124268,5,1
"39988",259750,4,1
"39989",2597373,4,1
"39990",698818,3,1
"39991",20421,4,1
"39992",1457183,5,1
"39993",2645614,5,1
"39994",2109014,1,1
"39995",315146,4,1
"39996",66909,4,1
"39997",2371453,3,1
"39998",218038,4,1
"39999",1146402,4,1
"40000",151175,4,1
"40001",731450,5,1
"40002",2624910,5,1
"40003",2105371,5,1
"40004",451211,3,1
"40005",678348,4,1
"40006",813056,5,1
"40007",904116,4,1
"40008",1816433,4,1
"40009",1697865,3,1
"40010",2341237,3,1
"40011",249977,3,1
"40012",1587788,3,1
"40013",1197760,3,1
"40014",97166,5,1
"40015",621729,3,1
"40016",79773,2,1
"40017",786982,4,1
"40018",1144508,4,1
"40019",1558099,4,1
"40020",1139029,4,1
"40021",901956,3,1
"40022",1215574,5,1
"40023",1582151,5,1
"40024",2628869,4,1
"40025",455069,4,1
"40026",1937661,5,1
"40027",1585666,2,1
"40028",1057164,5,1
"40029",1523013,4,1
"40030",997358,5,1
"40031",488256,5,1
"40032",2500983,5,1
"40033",1098197,4,1
"40034",1360897,4,1
"40035",509987,3,1
"40036",1895816,5,1
"40037",926165,5,1
"40038",863458,4,1
"40039",1168915,1,1
"40040",758811,3,1
"40041",1180062,5,1
"40042",377496,3,1
"40043",304432,3,1
"40044",2202863,3,1
"40045",1654496,4,1
"40046",803553,4,1
"40047",2283989,4,1
"40048",2272654,4,1
"40049",1587929,4,1
"40050",280844,5,1
"40051",278223,4,1
"40052",1230794,4,1
"40053",546332,4,1
"40054",2523831,4,1
"40055",2565543,4,1
"40056",42930,5,1
"40057",713992,4,1
"40058",2326818,4,1
"40059",2435949,2,1
"40060",1535401,4,1
"40061",408094,4,1
"40062",1882490,3,1
"40063",2097080,4,1
"40064",256327,3,1
"40065",1584463,4,1
"40066",864746,3,1
"40067",1676373,1,1
"40068",2107604,3,1
"40069",838552,4,1
"40070",329687,4,1
"40071",1159539,3,1
"40072",132605,3,1
"40073",1985975,4,1
"40074",268159,3,1
"40075",1877497,3,1
"40076",2560934,3,1
"40077",608234,5,1
"40078",2500688,4,1
"40079",1163418,4,1
"40080",898642,5,1
"40081",1508393,4,1
"40082",1637138,5,1
"40083",1228495,4,1
"40084",2412698,5,1
"40085",1201843,1,1
"40086",945418,4,1
"40087",93325,4,1
"40088",1884948,4,1
"40089",533475,4,1
"40090",161063,3,1
"40091",685565,4,1
"40092",1538343,4,1
"40093",835047,5,1
"40094",1462072,2,1
"40095",699585,2,1
"40096",1889316,4,1
"40097",2076657,3,1
"40098",2167957,2,1
"40099",1127971,5,1
"40100",268133,4,1
"40101",1875997,4,1
"40102",1289211,4,1
"40103",988781,5,1
"40104",1689502,3,1
"40105",2459822,4,1
"40106",1772905,3,1
"40107",1519152,5,1
"40108",2026834,5,1
"40109",16855,3,1
"40110",83423,4,1
"40111",1680138,4,1
"40112",1742103,3,1
"40113",2560573,5,1
"40114",197313,3,1
"40115",2466119,3,1
"40116",931071,5,1
"40117",1783681,4,1
"40118",1658265,2,1
"40119",2476247,4,1
"40120",1154386,4,1
"40121",1106234,4,1
"40122",1684613,3,1
"40123",293267,5,1
"40124",1835293,4,1
"40125",1593363,5,1
"40126",1394061,3,1
"40127",1961225,5,1
"40128",846480,3,1
"40129",1742739,4,1
"40130",2192269,4,1
"40131",1943938,4,1
"40132",1620797,3,1
"40133",1286681,4,1
"40134",2226028,4,1
"40135",2249750,5,1
"40136",1097724,5,1
"40137",1359756,5,1
"40138",203369,5,1
"40139",487257,4,1
"40140",2139478,4,1
"40141",2326186,5,1
"40142",2421592,5,1
"40143",1959280,4,1
"40144",2639603,3,1
"40145",1778955,5,1
"40146",2136521,4,1
"40147",111693,4,1
"40148",758555,4,1
"40149",707611,5,1
"40150",1813144,3,1
"40151",1210159,5,1
"40152",348883,3,1
"40153",1534945,2,1
"40154",883854,5,1
"40155",901325,4,1
"40156",411007,5,1
"40157",2507964,4,1
"40158",1218770,4,1
"40159",992856,5,1
"40160",1074683,2,1
"40161",360545,3,1
"40162",102408,5,1
"40163",1885268,5,1
"40164",1976220,5,1
"40165",2363106,1,1
"40166",1919108,4,1
"40167",95433,5,1
"40168",1746773,5,1
"40169",1728210,4,1
"40170",228202,4,1
"40171",1178553,2,1
"40172",2267501,1,1
"40173",879747,4,1
"40174",1281486,3,1
"40175",1811425,4,1
"40176",704827,2,1
"40177",2179049,4,1
"40178",738387,3,1
"40179",931295,4,1
"40180",2182052,1,1
"40181",2528936,3,1
"40182",1604404,3,1
"40183",509213,4,1
"40184",2196358,4,1
"40185",1146704,4,1
"40186",1374095,2,1
"40187",1324601,4,1
"40188",227314,3,1
"40189",762423,5,1
"40190",1041239,3,1
"40191",1826167,4,1
"40192",1717032,4,1
"40193",837457,4,1
"40194",979398,5,1
"40195",2495620,3,1
"40196",2253797,3,1
"40197",2554942,4,1
"40198",936373,1,1
"40199",1714092,4,1
"40200",672451,3,1
"40201",318835,4,1
"40202",565130,3,1
"40203",2476026,2,1
"40204",654283,4,1
"40205",1219163,4,1
"40206",1025331,5,1
"40207",133610,4,1
"40208",1663947,3,1
"40209",715950,5,1
"40210",788066,4,1
"40211",195254,5,1
"40212",2327536,3,1
"40213",1936740,5,1
"40214",2152187,4,1
"40215",661672,1,1
"40216",52138,4,1
"40217",2334182,2,1
"40218",370221,4,1
"40219",945595,3,1
"40220",1058183,3,1
"40221",2506110,3,1
"40222",183289,3,1
"40223",793856,3,1
"40224",228369,4,1
"40225",1732558,4,1
"40226",1780924,4,1
"40227",485368,5,1
"40228",837012,2,1
"40229",807954,3,1
"40230",502219,1,1
"40231",2247157,3,1
"40232",2067863,3,1
"40233",1589479,5,1
"40234",254324,4,1
"40235",1252759,4,1
"40236",455512,5,1
"40237",1380597,3,1
"40238",261764,5,1
"40239",978046,5,1
"40240",1208941,5,1
"40241",1315140,5,1
"40242",386307,5,1
"40243",2434279,3,1
"40244",1723352,1,1
"40245",2010849,4,1
"40246",1061214,4,1
"40247",885518,3,1
"40248",2599682,4,1
"40249",1945265,5,1
"40250",1082476,3,1
"40251",2224272,4,1
"40252",213845,4,1
"40253",696540,5,1
"40254",1973978,4,1
"40255",809034,4,1
"40256",1005439,5,1
"40257",2016091,3,1
"40258",507498,3,1
"40259",406720,3,1
"40260",649960,4,1
"40261",1112912,3,1
"40262",654649,4,1
"40263",1657586,5,1
"40264",2401693,4,1
"40265",774183,5,1
"40266",1182779,4,1
"40267",2005359,5,1
"40268",1805027,5,1
"40269",1385666,3,1
"40270",1838908,4,1
"40271",1456760,4,1
"40272",2124416,3,1
"40273",684850,3,1
"40274",1989938,3,1
"40275",212565,4,1
"40276",134790,2,1
"40277",1654264,5,1
"40278",1960922,4,1
"40279",2043579,3,1
"40280",2555808,3,1
"40281",2339053,5,1
"40282",1346468,5,1
"40283",884183,4,1
"40284",1516019,5,1
"40285",1339451,4,1
"40286",1900912,5,1
"40287",507383,4,1
"40288",680045,5,1
"40289",668065,3,1
"40290",1573000,3,1
"40291",561377,2,1
"40292",1479273,3,1
"40293",1332016,2,1
"40294",2129953,1,1
"40295",1958891,5,1
"40296",383679,5,1
"40297",962297,2,1
"40298",1808993,5,1
"40299",1403291,2,1
"40300",666724,4,1
"40301",1070825,5,1
"40302",660228,1,1
"40303",1521183,5,1
"40304",700969,5,1
"40305",2350500,4,1
"40306",1876996,2,1
"40307",2120857,4,1
"40308",1287593,5,1
"40309",202601,4,1
"40310",1244685,4,1
"40311",1382856,3,1
"40312",2558018,4,1
"40313",1411392,4,1
"40314",131639,4,1
"40315",2319570,5,1
"40316",1822733,3,1
"40317",2068813,3,1
"40318",542001,4,1
"40319",264190,5,1
"40320",433651,4,1
"40321",385208,4,1
"40322",1601857,4,1
"40323",1466774,3,1
"40324",1174211,3,1
"40325",2524692,4,1
"40326",1423480,3,1
"40327",2251966,2,1
"40328",2503337,5,1
"40329",1108779,4,1
"40330",1421402,5,1
"40331",2184137,3,1
"40332",467918,3,1
"40333",2358574,4,1
"40334",2194549,4,1
"40335",375292,4,1
"40336",312937,4,1
"40337",1000079,4,1
"40338",1217124,4,1
"40339",391012,5,1
"40340",1097851,4,1
"40341",2032861,2,1
"40342",2153837,4,1
"40343",1080251,5,1
"40344",1680398,4,1
"40345",1974302,5,1
"40346",2225743,3,1
"40347",1464315,3,1
"40348",2465755,4,1
"40349",826356,4,1
"40350",1646057,5,1
"40351",2098084,3,1
"40352",1723297,4,1
"40353",2587141,4,1
"40354",1948205,4,1
"40355",1063676,4,1
"40356",2257539,4,1
"40357",2215388,5,1
"40358",2550711,3,1
"40359",1522922,5,1
"40360",2021209,3,1
"40361",2108674,5,1
"40362",36822,5,1
"40363",740649,4,1
"40364",1425382,4,1
"40365",567909,4,1
"40366",299185,4,1
"40367",2131990,4,1
"40368",838679,3,1
"40369",673040,5,1
"40370",258170,4,1
"40371",653682,3,1
"40372",1421436,3,1
"40373",94893,3,1
"40374",1798607,5,1
"40375",225930,5,1
"40376",924316,3,1
"40377",153777,4,1
"40378",1749547,5,1
"40379",2533480,4,1
"40380",344549,5,1
"40381",69861,4,1
"40382",143016,3,1
"40383",2459354,4,1
"40384",1755173,4,1
"40385",753532,5,1
"40386",803793,4,1
"40387",190890,4,1
"40388",1424232,4,1
"40389",1006635,4,1
"40390",876389,4,1
"40391",2403289,5,1
"40392",809505,4,1
"40393",112349,4,1
"40394",1772901,5,1
"40395",195497,4,1
"40396",1735986,4,1
"40397",1309403,2,1
"40398",1388703,3,1
"40399",2545011,4,1
"40400",1316230,5,1
"40401",6669,5,1
"40402",2576011,5,1
"40403",2075696,4,1
"40404",1144342,4,1
"40405",1154184,2,1
"40406",1886341,5,1
"40407",222255,5,1
"40408",1541244,2,1
"40409",288307,1,1
"40410",431067,3,1
"40411",350906,3,1
"40412",313002,4,1
"40413",1728537,4,1
"40414",305177,4,1
"40415",529818,3,1
"40416",2573753,5,1
"40417",2365965,5,1
"40418",2410823,4,1
"40419",448155,5,1
"40420",932158,4,1
"40421",30071,5,1
"40422",2119771,4,1
"40423",202129,4,1
"40424",1481677,5,1
"40425",1595876,5,1
"40426",1965726,4,1
"40427",1748698,5,1
"40428",425281,3,1
"40429",1332122,4,1
"40430",2344958,3,1
"40431",2589918,2,1
"40432",2600917,4,1
"40433",1401744,5,1
"40434",825819,5,1
"40435",2266372,5,1
"40436",536944,3,1
"40437",2294830,4,1
"40438",194528,4,1
"40439",2005741,4,1
"40440",612848,5,1
"40441",1499447,3,1
"40442",1996735,3,1
"40443",666348,5,1
"40444",458766,4,1
"40445",2245876,4,1
"40446",2449245,4,1
"40447",2281465,5,1
"40448",2343748,4,1
"40449",1848018,3,1
"40450",1735273,3,1
"40451",1332228,3,1
"40452",11760,4,1
"40453",82251,4,1
"40454",2619587,5,1
"40455",1249169,2,1
"40456",2279851,5,1
"40457",154790,3,1
"40458",487406,5,1
"40459",1819434,4,1
"40460",2265269,3,1
"40461",1622596,3,1
"40462",1817206,4,1
"40463",2057462,3,1
"40464",2151916,5,1
"40465",2048798,3,1
"40466",821166,3,1
"40467",1267008,4,1
"40468",1676211,1,1
"40469",361543,3,1
"40470",1253144,3,1
"40471",323784,4,1
"40472",1891442,5,1
"40473",434476,5,1
"40474",1352463,4,1
"40475",2083745,4,1
"40476",2353911,2,1
"40477",450105,4,1
"40478",133706,3,1
"40479",1323985,5,1
"40480",2242166,4,1
"40481",1479374,3,1
"40482",2142754,5,1
"40483",1809981,2,1
"40484",1461086,2,1
"40485",2162812,4,1
"40486",2040685,3,1
"40487",1628766,3,1
"40488",2292926,5,1
"40489",652986,2,1
"40490",2009318,3,1
"40491",466382,4,1
"40492",1410827,5,1
"40493",513877,5,1
"40494",1759078,5,1
"40495",1990657,4,1
"40496",2458336,5,1
"40497",1403099,5,1
"40498",325065,5,1
"40499",857469,3,1
"40500",1739329,4,1
"40501",934679,3,1
"40502",2142440,5,1
"40503",593147,4,1
"40504",2614806,5,1
"40505",1690257,4,1
"40506",277415,2,1
"40507",1848219,3,1
"40508",1141623,4,1
"40509",2377061,3,1
"40510",524605,3,1
"40511",1645528,5,1
"40512",706749,5,1
"40513",1015615,3,1
"40514",1684992,5,1
"40515",2332866,4,1
"40516",1063809,4,1
"40517",1867699,4,1
"40518",1137510,4,1
"40519",1421745,3,1
"40520",912230,3,1
"40521",2477361,5,1
"40522",715898,5,1
"40523",877349,4,1
"40524",348335,5,1
"40525",637928,2,1
"40526",12582,5,1
"40527",261889,5,1
"40528",238392,4,1
"40529",20696,2,1
"40530",1651281,3,1
"40531",332005,3,1
"40532",1117020,5,1
"40533",697421,5,1
"40534",871278,3,1
"40535",1556885,5,1
"40536",2498043,4,1
"40537",1697256,4,1
"40538",428488,5,1
"40539",40527,2,1
"40540",2334078,5,1
"40541",900945,5,1
"40542",2497658,5,1
"40543",1115010,3,1
"40544",1403309,3,1
"40545",1090134,1,1
"40546",100836,5,1
"40547",1242075,5,1
"40548",592466,5,1
"40549",360408,4,1
"40550",1042163,4,1
"40551",2618313,4,1
"40552",2458049,3,1
"40553",971538,5,1
"40554",717131,4,1
"40555",249789,2,1
"40556",1654915,3,1
"40557",287190,3,1
"40558",2366714,2,1
"40559",1593970,3,1
"40560",75234,4,1
"40561",2050532,3,1
"40562",2287383,3,1
"40563",841952,4,1
"40564",2516265,5,1
"40565",1427394,4,1
"40566",784431,3,1
"40567",2014590,5,1
"40568",1601910,1,1
"40569",1542319,4,1
"40570",771563,3,1
"40571",1171157,5,1
"40572",906013,3,1
"40573",55309,3,1
"40574",1276071,4,1
"40575",429283,3,1
"40576",1875533,2,1
"40577",2130442,5,1
"40578",853683,4,1
"40579",1400054,3,1
"40580",1616870,4,1
"40581",927233,5,1
"40582",71765,3,1
"40583",1505442,2,1
"40584",488790,3,1
"40585",839086,5,1
"40586",1723462,4,1
"40587",809113,4,1
"40588",1571660,3,1
"40589",360187,3,1
"40590",2643230,4,1
"40591",1347847,1,1
"40592",2613674,4,1
"40593",440421,3,1
"40594",2243594,5,1
"40595",76461,4,1
"40596",743490,3,1
"40597",807620,3,1
"40598",2335203,5,1
"40599",755459,4,1
"40600",72803,4,1
"40601",1756279,4,1
"40602",174753,3,1
"40603",429081,4,1
"40604",1349717,3,1
"40605",2615464,4,1
"40606",1513352,5,1
"40607",2447051,3,1
"40608",1383989,5,1
"40609",1890531,4,1
"40610",519090,3,1
"40611",636367,5,1
"40612",1707301,4,1
"40613",1022515,4,1
"40614",2126733,4,1
"40615",477510,2,1
"40616",1449987,4,1
"40617",2309214,4,1
"40618",2051022,4,1
"40619",478473,4,1
"40620",1007970,4,1
"40621",661454,5,1
"40622",1614734,4,1
"40623",1531636,5,1
"40624",1097020,3,1
"40625",2637278,4,1
"40626",1099357,4,1
"40627",636042,4,1
"40628",1127174,4,1
"40629",1107012,5,1
"40630",371008,4,1
"40631",1620368,4,1
"40632",865094,4,1
"40633",1450189,4,1
"40634",1544478,4,1
"40635",1436081,3,1
"40636",1551539,3,1
"40637",2270315,2,1
"40638",1961046,5,1
"40639",942824,4,1
"40640",1456211,5,1
"40641",1263538,5,1
"40642",2138646,2,1
"40643",965756,4,1
"40644",2003212,4,1
"40645",2459215,4,1
"40646",2178108,5,1
"40647",731528,1,1
"40648",2391126,3,1
"40649",906384,3,1
"40650",1637067,5,1
"40651",2088396,3,1
"40652",585469,1,1
"40653",1674690,3,1
"40654",1466206,4,1
"40655",1892963,3,1
"40656",2491272,5,1
"40657",1773757,4,1
"40658",2305725,4,1
"40659",1287046,4,1
"40660",2465482,4,1
"40661",808330,4,1
"40662",1693,4,1
"40663",1494197,5,1
"40664",2487515,2,1
"40665",2244580,3,1
"40666",2513220,4,1
"40667",978075,3,1
"40668",1978543,4,1
"40669",333323,2,1
"40670",320652,5,1
"40671",619245,4,1
"40672",64996,4,1
"40673",2418409,3,1
"40674",2406094,4,1
"40675",669476,4,1
"40676",2420683,3,1
"40677",1288248,4,1
"40678",387004,5,1
"40679",2428426,5,1
"40680",2166362,4,1
"40681",2003020,4,1
"40682",618496,5,1
"40683",1634795,4,1
"40684",2534017,5,1
"40685",1972056,4,1
"40686",2180420,4,1
"40687",1138657,3,1
"40688",782511,2,1
"40689",2357195,5,1
"40690",1306348,5,1
"40691",98250,5,1
"40692",2271107,5,1
"40693",1442380,3,1
"40694",1166395,4,1
"40695",1594245,3,1
"40696",201707,3,1
"40697",504834,4,1
"40698",244325,4,1
"40699",2555429,5,1
"40700",644339,4,1
"40701",513050,4,1
"40702",735147,3,1
"40703",923298,5,1
"40704",1108799,3,1
"40705",1701136,3,1
"40706",197897,3,1
"40707",1600033,5,1
"40708",1112914,2,1
"40709",2445713,5,1
"40710",624453,5,1
"40711",1211917,4,1
"40712",678032,3,1
"40713",2365059,4,1
"40714",948439,4,1
"40715",303088,5,1
"40716",96572,4,1
"40717",387106,2,1
"40718",718564,2,1
"40719",1232514,4,1
"40720",1418917,4,1
"40721",324020,3,1
"40722",233761,4,1
"40723",675048,2,1
"40724",2086909,3,1
"40725",2592527,4,1
"40726",911580,4,1
"40727",2077006,5,1
"40728",2037536,5,1
"40729",451398,2,1
"40730",486123,1,1
"40731",1243530,1,1
"40732",956961,3,1
"40733",1067418,5,1
"40734",1067491,3,1
"40735",1017063,5,1
"40736",598548,3,1
"40737",583492,2,1
"40738",117065,3,1
"40739",1714909,4,1
"40740",2603624,3,1
"40741",2232870,4,1
"40742",769925,3,1
"40743",565962,5,1
"40744",799201,4,1
"40745",115549,3,1
"40746",346535,4,1
"40747",2042475,3,1
"40748",2356911,2,1
"40749",1810366,4,1
"40750",2276441,5,1
"40751",2569648,3,1
"40752",1393946,4,1
"40753",688244,3,1
"40754",1083666,4,1
"40755",202286,5,1
"40756",1173345,4,1
"40757",2363757,4,1
"40758",227060,4,1
"40759",1953202,4,1
"40760",2609968,3,1
"40761",1242071,4,1
"40762",1562958,3,1
"40763",2621578,5,1
"40764",848994,4,1
"40765",23097,2,1
"40766",2051445,5,1
"40767",1674912,4,1
"40768",1441831,4,1
"40769",204249,4,1
"40770",2365804,4,1
"40771",734069,5,1
"40772",992861,4,1
"40773",1848170,5,1
"40774",2016636,4,1
"40775",1140196,3,1
"40776",2645587,3,1
"40777",894448,4,1
"40778",737639,4,1
"40779",2386611,3,1
"40780",131990,4,1
"40781",2465911,4,1
"40782",1690520,5,1
"40783",2545509,4,1
"40784",1221912,4,1
"40785",877320,2,1
"40786",935158,5,1
"40787",1835914,4,1
"40788",2104652,4,1
"40789",1129860,5,1
"40790",676222,3,1
"40791",35960,4,1
"40792",2092436,5,1
"40793",1280050,2,1
"40794",1280254,4,1
"40795",1463282,2,1
"40796",1435266,4,1
"40797",122464,5,1
"40798",1331846,4,1
"40799",1340291,3,1
"40800",401638,4,1
"40801",128158,5,1
"40802",2540343,4,1
"40803",393966,5,1
"40804",2483467,5,1
"40805",1483664,4,1
"40806",2608832,3,1
"40807",2436249,3,1
"40808",1622407,5,1
"40809",421340,4,1
"40810",725356,3,1
"40811",1203374,4,1
"40812",1233535,4,1
"40813",1598457,3,1
"40814",429072,5,1
"40815",811017,3,1
"40816",2580072,3,1
"40817",628761,4,1
"40818",1269848,3,1
"40819",753531,4,1
"40820",2503848,4,1
"40821",2305082,3,1
"40822",2120968,2,1
"40823",842546,4,1
"40824",46650,3,1
"40825",2516211,4,1
"40826",2409783,1,1
"40827",1237211,5,1
"40828",1408953,5,1
"40829",347843,3,1
"40830",1687584,4,1
"40831",976786,4,1
"40832",748702,5,1
"40833",2572647,3,1
"40834",2391086,4,1
"40835",2086313,4,1
"40836",261694,4,1
"40837",298959,3,1
"40838",707563,4,1
"40839",786487,4,1
"40840",1735222,4,1
"40841",647860,3,1
"40842",912510,3,1
"40843",674769,3,1
"40844",1818833,4,1
"40845",1539184,5,1
"40846",100351,4,1
"40847",1084313,3,1
"40848",1591947,3,1
"40849",644285,4,1
"40850",1068136,2,1
"40851",535156,5,1
"40852",1874364,4,1
"40853",1156852,5,1
"40854",1645455,5,1
"40855",161750,4,1
"40856",851525,4,1
"40857",1437853,5,1
"40858",2641223,3,1
"40859",1541582,1,1
"40860",1628621,2,1
"40861",865837,4,1
"40862",583759,5,1
"40863",2427937,4,1
"40864",2488995,5,1
"40865",669659,3,1
"40866",1427025,5,1
"40867",1612184,3,1
"40868",2044306,5,1
"40869",875805,5,1
"40870",2362491,3,1
"40871",2110943,5,1
"40872",2208792,2,1
"40873",807212,4,1
"40874",1742648,4,1
"40875",894876,2,1
"40876",1471795,4,1
"40877",311565,4,1
"40878",1775500,3,1
"40879",2429423,2,1
"40880",2306098,4,1
"40881",291018,4,1
"40882",1031443,4,1
"40883",1249326,5,1
"40884",409192,4,1
"40885",2435122,5,1
"40886",1576540,3,1
"40887",570909,4,1
"40888",852980,4,1
"40889",1170335,5,1
"40890",1136254,2,1
"40891",1655662,2,1
"40892",1833607,4,1
"40893",1669788,5,1
"40894",1639598,3,1
"40895",1858075,5,1
"40896",2271379,5,1
